datetime,open,high,low,close
2021-10-01 20:00:00,1.35518,1.35533,1.3543,1.35455
2021-10-03 20:00:00,1.35547,1.35758,1.35451,1.35702
2021-10-04 00:00:00,1.35701,1.35773,1.35339,1.3535
2021-10-04 04:00:00,1.35349,1.35646,1.3532,1.35627
2021-10-04 08:00:00,1.35628,1.3607,1.35436,1.36054
2021-10-04 12:00:00,1.36053,1.36406,1.35949,1.36008
2021-10-04 16:00:00,1.36009,1.36184,1.35989,1.36134
2021-10-04 20:00:00,1.36135,1.36163,1.36053,1.36068
2021-10-05 00:00:00,1.36069,1.36123,1.35846,1.35958
2021-10-05 04:00:00,1.35957,1.36174,1.35853,1.36085
2021-10-05 08:00:00,1.36086,1.36433,1.36058,1.36199
2021-10-05 12:00:00,1.36198,1.3648,1.35997,1.36399
2021-10-05 16:00:00,1.36398,1.36448,1.36224,1.36242
2021-10-05 20:00:00,1.36243,1.36344,1.36211,1.36264
2021-10-06 00:00:00,1.36263,1.36314,1.36096,1.36144
2021-10-06 04:00:00,1.36143,1.36153,1.35636,1.35636
2021-10-06 08:00:00,1.35635,1.35786,1.35441,1.35716
2021-10-06 12:00:00,1.35715,1.35912,1.35503,1.35665
2021-10-06 16:00:00,1.35664,1.35895,1.35537,1.35891
2021-10-06 20:00:00,1.3589,1.35932,1.35811,1.35923
2021-10-07 00:00:00,1.35922,1.35978,1.35775,1.35843
2021-10-07 04:00:00,1.35844,1.36053,1.35732,1.35823
2021-10-07 08:00:00,1.35822,1.36181,1.35707,1.36069
2021-10-07 12:00:00,1.3607,1.36388,1.35856,1.36322
2021-10-07 16:00:00,1.36323,1.36381,1.36135,1.36167
2021-10-07 20:00:00,1.36168,1.36199,1.36119,1.36195
2021-10-08 00:00:00,1.36192,1.36233,1.36068,1.36095
2021-10-08 04:00:00,1.361,1.36133,1.35836,1.35927
2021-10-08 08:00:00,1.35926,1.36379,1.35868,1.36236
2021-10-08 12:00:00,1.36235,1.36589,1.36121,1.36294
